Device,Constraint,Timeout,MER,SL,BC
8040/8042|fd34::0017:0d00:0030:e0fe,0.9,58.15,0.019114219114219066,1.1,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,1.0,58.15,0.0,51.28,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.1,808.56,0.7733333333333333,6.57,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.2,808.66,0.75,6.51,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.3,809.46,0.5033333333333334,6.25,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.4,809.56,0.45666666666666667,6.25,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.5,809.66,0.42666666666666664,6.26,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.6,809.96,0.31000000000000005,6.35,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.7,810.46,0.24,6.58,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.8,810.56,0.1333333333333333,6.64,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.9,811.46,0.053333333333333344,7.38,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,1.0,811.46,0.0,708.6,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.1,107.42,0.7119469026548673,0.98,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.2,107.62,0.6194690265486726,0.92,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.3,107.82,0.5190265486725664,0.89,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.4,108.32,0.4283185840707965,0.92,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.5,108.52,0.1716814159292035,0.98,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.6,108.52,0.1716814159292035,0.98,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.7,108.62,0.15530973451327434,1.05,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.8,109.12,0.10132743362831853,1.42,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.9,109.72,0.03539823008849563,1.93,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,1.0,109.72,0.0,88.32,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.1,822.01,0.8367346938775511,17.32,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.2,822.61,0.6768707482993197,16.99,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.3,822.91,0.5918367346938775,16.9,0.0
