Device,Constraint,Timeout,MER,SL,BC
1010/9000|fd34::0017:0d00:0030:e0fe,0.5,228.33,0.060459492140266025,128.62,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.6,229.13,0.048770656993147976,129.34,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.7,229.53,0.023377670294236208,129.7,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.8,229.93,0.010882708585247869,130.09,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.9,230.23,0.00806126561870213,130.38,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,1.0,230.23,0.0081,130.38,0.1507137
8040/8042|fd34::0017:0d00:0030:e0fe,0.1,227.53,0.12656187021362353,128.02,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.2,227.93,0.09351068117694483,128.33,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.3,227.93,0.09351068117694483,128.33,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.4,228.33,0.062474808544941585,128.66,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.5,228.63,0.056025796049979815,128.92,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.6,229.53,0.0334542523176139,129.73,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.7,229.63,0.03143893591293834,129.83,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.8,229.93,0.01813784764207982,130.11,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.9,231.33,0.008867392180572309,131.48,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,1.0,231.33,0.0089,131.48,0.1553317
1010/9000|fd34::0017:0d00:0030:e3a0,0.1,214.35,0.12371134020618557,120.04,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.2,215.05,0.10767468499427257,120.57,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.3,216.15,0.03741886216113022,121.46,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.4,216.15,0.03741886216113022,121.46,0.0
