Device,Constraint,Timeout,MER,SL,BC
9803/9805|fd34::0017:0d00:0030:dfe8,1.0,9.94,0.0,27.55,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.1,856.17,0.8426966292134832,1.27,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.2,856.67,0.6853932584269663,0.95,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.3,856.77,0.6348314606741573,0.92,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.4,857.17,0.5449438202247191,0.83,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.5,857.57,0.3258426966292135,0.82,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.6,857.57,0.3258426966292135,0.82,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.7,858.07,0.101123595505618,1.03,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.8,858.07,0.101123595505618,1.03,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,0.9,858.97,0.0561797752808989,1.8,0.0
1010/9000|fd34::0017:0d00:0030:e0fe,1.0,858.97,0.0,4.07,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.1,56.88,0.7873352855051244,0.68,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.2,57.18,0.6226207906295754,0.52,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.3,57.28,0.18631039531478766,0.56,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.4,57.28,0.18631039531478766,0.56,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.5,57.28,0.18631039531478766,0.56,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.6,57.28,0.18631039531478766,0.56,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.7,57.78,0.12701317715959004,0.89,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.8,58.68,0.040629575402635454,1.6,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,0.9,59.18,0.012445095168374776,2.07,0.0
8040/8042|fd34::0017:0d00:0030:e0fe,1.0,59.18,0.0,5.34,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.1,808.86,0.8556149732620321,5.09,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.2,809.06,0.6951871657754011,4.98,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.3,809.26,0.572192513368984,4.93,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.4,809.56,0.4278074866310161,4.93,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.5,809.76,0.2941176470588235,4.98,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.6,809.76,0.2941176470588235,4.98,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.7,810.16,0.19786096256684493,5.18,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.8,810.66,0.11229946524064172,5.53,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,0.9,811.06,0.053475935828877,5.86,0.0
1010/9000|fd34::0017:0d00:0030:e3a0,1.0,811.06,0.0,707.67,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.1,108.16,0.05311614730878189,0.51,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.2,108.16,0.05311614730878189,0.51,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.3,108.16,0.05311614730878189,0.51,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.4,108.16,0.05311614730878189,0.51,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.5,108.16,0.05311614730878189,0.51,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.6,108.16,0.05311614730878189,0.51,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.7,108.16,0.05311614730878189,0.51,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.8,108.26,0.024787535410764838,0.6,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,0.9,108.66,0.018413597733711096,0.99,0.0
3303/5702|fd34::0017:0d00:0030:e3a0,1.0,108.66,0.0,100.29,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.1,823.06,0.8118279569892473,4.84,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.2,823.36,0.4139784946236559,4.74,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.3,823.36,0.4139784946236559,4.74,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.4,823.36,0.4139784946236559,4.74,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.5,823.46,0.28494623655913975,4.76,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.6,823.46,0.28494623655913975,4.76,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.7,823.56,0.20430107526881724,4.81,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.8,823.66,0.09677419354838712,4.88,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,0.9,823.76,0.053763440860215006,4.97,0.0
1010/9000|fd34::0017:0d00:0030:e3ca,1.0,823.76,0.0,814.79,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.1,54.86,0.699929228591649,0.25,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.2,54.96,0.0997876857749469,0.28,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.3,54.96,0.0997876857749469,0.28,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.4,54.96,0.0997876857749469,0.28,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.5,55.06,0.0385704175513093,0.37,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.6,55.06,0.0385704175513093,0.37,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.7,55.06,0.0385704175513093,0.37,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.8,55.26,0.02406227883934886,0.56,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,0.9,55.56,0.015215852795470663,0.85,0.0
9803/9805|fd34::0017:0d00:0030:e3ca,1.0,55.56,0.0,52.41,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.1,834.68,0.7526881720430108,0.76,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.2,834.88,0.7204301075268817,0.67,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.3,835.18,0.4408602150537635,0.56,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.4,835.18,0.4408602150537635,0.56,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.5,835.28,0.27419354838709675,0.59,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.6,835.28,0.27419354838709675,0.59,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.7,835.38,0.22043010752688175,0.64,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.8,835.68,0.10752688172043012,0.82,0.0
1010/9000|fd34::0017:0d00:0030:e69f,0.9,835.88,0.06989247311827962,0.99,0.0
1010/9000|fd34::0017:0d00:0030:e69f,1.0,835.88,0.0,6.55,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.1,111.37,0.3982558139534884,0.77,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.2,111.37,0.3982558139534884,0.77,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.3,111.37,0.3982558139534884,0.77,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.4,111.37,0.3982558139534884,0.77,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.5,111.47,0.311046511627907,0.8,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.6,111.97,0.23473837209302328,1.01,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.7,112.07,0.14389534883720934,1.08,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.8,112.57,0.02834302325581395,1.45,0.0
3302/5500|fd34::0017:0d00:0030:e69f,0.9,112.57,0.02834302325581395,1.45,0.0
3302/5500|fd34::0017:0d00:0030:e69f,1.0,112.57,0.0,106.27,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.1,821.96,0.6612903225806452,4.94,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.2,822.06,0.575268817204301,4.91,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.3,822.06,0.575268817204301,4.91,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.4,822.26,0.4516129032258065,4.9,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.5,822.46,0.3817204301075269,4.94,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.6,822.66,0.27419354838709675,5.01,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.7,822.76,0.22043010752688175,5.06,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.8,823.06,0.13440860215053763,5.25,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.9,823.16,0.08602150537634412,5.33,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,1.0,823.16,0.0,812.06,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.1,109.61,0.48273431994362226,0.33,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.2,109.71,0.21705426356589153,0.36,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.3,109.71,0.21705426356589153,0.36,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.4,109.81,0.10711768851303738,0.43,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.5,109.81,0.10711768851303738,0.43,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.6,109.81,0.10711768851303738,0.43,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.7,110.01,0.06272022551092316,0.59,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.8,110.11,0.04862579281183932,0.68,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.9,110.51,0.02114164904862581,1.05,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,1.0,110.51,0.0,104.65,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.1,818.31,0.679144385026738,4.6,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.2,818.31,0.679144385026738,4.6,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.3,818.41,0.5668449197860963,4.58,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.4,818.41,0.5668449197860963,4.58,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.5,818.61,0.2459893048128342,4.6,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.6,818.61,0.2459893048128342,4.6,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.7,818.71,0.053475935828877,4.68,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.8,818.71,0.053475935828877,4.68,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.9,818.71,0.053475935828877,4.68,0.0
1010/9000|fd34::0017:0d00:0030:e72d,1.0,818.71,0.0,810.63,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.1,109.16,0.18816067653276958,0.35,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.2,109.16,0.18816067653276958,0.35,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.3,109.16,0.18816067653276958,0.35,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.4,109.16,0.18816067653276958,0.35,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.5,109.16,0.18816067653276958,0.35,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.6,109.26,0.03946441155743485,0.43,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.7,109.26,0.03946441155743485,0.43,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.8,109.36,0.028893587033121948,0.53,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.9,110.36,0.015503875968992276,1.49,0.0
3303/5702|fd34::0017:0d00:0030:e72d,1.0,110.36,0.0,103.64,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.1,814.52,0.5873015873015873,4.52,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.2,814.62,0.37037037037037035,4.53,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.3,814.62,0.37037037037037035,4.53,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.4,814.62,0.37037037037037035,4.53,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.5,814.62,0.37037037037037035,4.53,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.6,814.72,0.21693121693121697,4.56,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.7,814.82,0.17460317460317465,4.62,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.8,815.02,0.1164021164021164,4.77,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.9,815.22,0.05820105820105825,4.93,0.0
1010/9000|fd34::0017:0d00:0030:e947,1.0,815.22,0.0,808.37,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.1,54.39,0.05182608695652169,0.21,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.2,54.39,0.05182608695652169,0.21,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.3,54.39,0.05182608695652169,0.21,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.4,54.39,0.05182608695652169,0.21,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.5,54.39,0.05182608695652169,0.21,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.6,54.39,0.05182608695652169,0.21,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.7,54.49,0.023304347826086924,0.3,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.8,54.59,0.011130434782608667,0.4,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.9,54.59,0.011130434782608667,0.4,0.0
3303/5702|fd34::0017:0d00:0030:e947,1.0,54.59,0.0,53.42,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.1,830.64,0.8369565217391304,26.57,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.2,833.34,0.6902173913043479,24.9,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.3,833.94,0.6032608695652174,24.68,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.4,834.54,0.48913043478260865,24.59,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.5,835.14,0.40217391304347827,24.64,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.6,835.24,0.28260869565217395,24.67,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.7,837.04,0.20108695652173914,25.63,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.8,908.34,0.11956521739130432,75.88,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.9,913.34,0.05434782608695654,80.01,0.0
1010/9000|fd34::0017:0d00:0030:e95e,1.0,913.34,0.0,595.34,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.1,8.82,0.6681227863046044,1.44,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.2,8.92,0.6080283353010626,1.41,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.3,9.52,0.4622195985832349,1.32,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.4,9.52,0.4622195985832349,1.32,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.5,9.62,0.26546635182998823,1.36,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.6,10.12,0.23004722550177092,1.61,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.7,11.52,0.07148760330578507,2.62,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.8,12.92,0.037485242030696586,3.88,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.9,14.42,0.01499409681227859,5.3,0.0
9803/9805|fd34::0017:0d00:0030:e95e,1.0,14.42,0.0,42.04,0.0
