Device,Constraint,Timeout,MER,SL,BC
3302/5500|fd34::0017:0d00:0030:e69f,0.9,111.98,0.010967741935483888,0.84,0.0
3302/5500|fd34::0017:0d00:0030:e69f,1.0,111.98,0.0,111.07,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.1,821.18,0.8028846153846154,4.27,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.2,821.38,0.6730769230769231,4.18,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.3,821.48,0.4326923076923077,4.16,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.4,821.58,0.2932692307692307,4.19,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.5,821.58,0.2932692307692307,4.19,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.6,821.68,0.17788461538461542,4.24,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.7,821.88,0.11057692307692313,4.38,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.8,821.98,0.033653846153846145,4.47,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,0.9,821.98,0.033653846153846145,4.47,0.0
1010/9000|fd34::0017:0d00:0030:e6a6,1.0,821.98,0.0,812.85,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.1,109.39,0.6643312101910828,0.67,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.2,109.39,0.6643312101910828,0.67,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.3,109.59,0.42547770700636944,0.63,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.4,109.59,0.42547770700636944,0.63,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.5,109.69,0.23949044585987256,0.66,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.6,109.69,0.23949044585987256,0.66,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.7,109.79,0.1057324840764331,0.73,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.8,109.89,0.0987261146496815,0.81,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,0.9,110.19,0.015286624203821653,1.08,0.0
3302/5500|fd34::0017:0d00:0030:e6a6,1.0,110.19,0.0,106.43,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.1,816.95,0.8851674641148325,0.48,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.2,817.15,0.7894736842105263,0.35,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.3,817.45,0.44976076555023925,0.27,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.4,817.55,0.3827751196172249,0.28,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.5,817.65,0.2009569377990431,0.32,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.6,817.65,0.2009569377990431,0.32,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.7,817.75,0.12440191387559807,0.39,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.8,817.75,0.12440191387559807,0.39,0.0
1010/9000|fd34::0017:0d00:0030:e72d,0.9,817.85,0.0430622009569378,0.47,0.0
1010/9000|fd34::0017:0d00:0030:e72d,1.0,817.85,0.0,1.39,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.1,108.84,0.5676190476190477,0.75,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.2,108.84,0.5676190476190477,0.75,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.3,108.84,0.5676190476190477,0.75,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.4,108.94,0.29333333333333333,0.77,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.5,108.94,0.29333333333333333,0.77,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.6,109.04,0.2628571428571429,0.82,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.7,109.24,0.24317460317460315,0.91,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.8,109.44,0.12063492063492065,1.04,0.0
3303/5702|fd34::0017:0d00:0030:e72d,0.9,109.74,0.02285714285714291,1.3,0.0
3303/5702|fd34::0017:0d00:0030:e72d,1.0,109.74,0.0,106.07,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.1,814.25,0.6919431279620853,4.04,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.2,814.25,0.6919431279620853,4.04,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.3,814.35,0.31753554502369663,4.05,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.4,814.35,0.31753554502369663,4.05,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.5,814.35,0.31753554502369663,4.05,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.6,814.65,0.23696682464454977,4.18,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.7,814.75,0.15165876777251186,4.23,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.8,814.85,0.07109004739336489,4.31,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.9,814.95,0.018957345971563955,4.4,0.0
1010/9000|fd34::0017:0d00:0030:e947,1.0,814.95,0.0,805.12,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.1,54.11,0.7575564747056952,0.51,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.2,54.21,0.7228762328985046,0.46,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.3,54.41,0.4050270442252625,0.39,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.4,54.41,0.4050270442252625,0.39,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.5,54.51,0.05408845052497613,0.46,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.6,54.51,0.05408845052497613,0.46,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.7,54.51,0.05408845052497613,0.46,0.0
