Series;Time;Value
Network_Latency;2019-02-01T19:48:10.335;200
Network_Latency;2019-02-01T19:48:30.339;200
Network_Latency;2019-02-01T19:48:50.344;200
Network_Latency;2019-02-01T19:49:10.346;200
Network_Latency;2019-02-01T19:49:30.348;200
Network_Latency;2019-02-01T19:49:51.413;200
Network_Latency;2019-02-01T19:50:10.353;200
Network_Latency;2019-02-01T19:50:30.348;200
Network_Latency;2019-02-01T19:50:50.358;200
Network_Latency;2019-02-01T19:51:10.365;200
Network_Latency;2019-02-01T19:51:30.366;200
Network_Latency;2019-02-01T19:51:50.376;200
Network_Latency;2019-02-01T19:52:10.375;200
Network_Latency;2019-02-01T19:52:30.375;200
Network_Latency;2019-02-01T19:52:50.375;200
Network_Latency;2019-02-01T19:53:10.378;200
Network_Latency;2019-02-01T19:53:30.382;200
Network_Latency;2019-02-01T19:53:50.385;200
Network_Latency;2019-02-01T19:54:10.386;200
Network_Latency;2019-02-01T19:54:30.395;200
Network_Latency;2019-02-01T19:54:51.433;200
Network_Latency;2019-02-01T19:55:10.394;200
Network_Latency;2019-02-01T19:55:30.481;200
Network_Latency;2019-02-01T19:55:50.426;200
Network_Latency;2019-02-01T19:56:10.492;200
Network_Latency;2019-02-01T19:56:30.495;200
Network_Latency;2019-02-01T19:56:50.426;200
Network_Latency;2019-02-01T19:57:10.455;200
Network_Latency;2019-02-01T19:57:30.505;200
Network_Latency;2019-02-01T19:57:50.465;200
Network_Latency;2019-02-01T19:58:10.494;200
Network_Latency;2019-02-01T19:58:30.575;200
Network_Latency;2019-02-01T19:58:50.498;200
Network_Latency;2019-02-01T19:59:10.516;200
Network_Latency;2019-02-01T19:59:30.495;200
Network_Latency;2019-02-01T19:59:57.080;200
Network_Latency;2019-02-01T20:00:16.117;200
Network_Latency;2019-02-01T20:00:36.170;200
Network_Latency;2019-02-01T20:00:56.209;200
Network_Latency;2019-02-01T20:01:16.245;200
Network_Latency;2019-02-01T20:01:36.149;200
Network_Latency;2019-02-01T20:01:56.135;200
Network_Latency;2019-02-01T20:02:16.163;200
Network_Latency;2019-02-01T20:02:36.235;200
Network_Latency;2019-02-01T20:02:56.163;200
Network_Latency;2019-02-01T20:03:16.190;200
Network_Latency;2019-02-01T20:03:36.164;200
Network_Latency;2019-02-01T20:03:56.221;200
Network_Latency;2019-02-01T20:04:16.226;200
Network_Latency;2019-02-01T20:04:36.256;200
Network_Latency;2019-02-01T20:04:57.348;200
Network_Latency;2019-02-01T20:05:16.191;200
Network_Latency;2019-02-01T20:05:36.166;200
Network_Latency;2019-02-01T20:05:56.187;200
Network_Latency;2019-02-01T20:06:16.169;200
Network_Latency;2019-02-01T20:06:36.185;200
Network_Latency;2019-02-01T20:06:56.177;200
Network_Latency;2019-02-01T20:07:16.177;200
Network_Latency;2019-02-01T20:07:36.215;200
Network_Latency;2019-02-01T20:07:56.183;200
Network_Latency;2019-02-01T20:08:16.191;200
Network_Latency;2019-02-01T20:08:36.234;200
Network_Latency;2019-02-01T20:08:56.195;200
Network_Latency;2019-02-01T20:09:16.202;200
Network_Latency;2019-02-01T20:09:36.205;200
Network_Latency;2019-02-01T20:09:57.269;200
Network_Latency;2019-02-01T20:10:16.216;200
Network_Latency;2019-02-01T20:10:36.214;200
Network_Latency;2019-02-01T20:10:56.230;200
Network_Latency;2019-02-01T20:11:16.265;200
Network_Latency;2019-02-01T20:11:36.224;200
Network_Latency;2019-02-01T20:11:56.247;200
Network_Latency;2019-02-01T20:12:16.259;200
Network_Latency;2019-02-01T20:12:36.254;200
Network_Latency;2019-02-01T20:12:56.233;200
Network_Latency;2019-02-01T20:13:16.236;200
Network_Latency;2019-02-01T20:13:36.454;200
Network_Latency;2019-02-01T20:13:56.276;200
Network_Latency;2019-02-01T20:14:16.282;200
Network_Latency;2019-02-01T20:14:36.527;200
Network_Latency;2019-02-01T20:15:02.199;200
Network_Latency;2019-02-01T20:15:21.123;200
Network_Latency;2019-02-01T20:15:41.119;200
Network_Latency;2019-02-01T20:16:01.113;200
Network_Latency;2019-02-01T20:16:21.126;200
Network_Latency;2019-02-01T20:16:41.118;200
Network_Latency;2019-02-01T20:17:01.125;200
Network_Latency;2019-02-01T20:17:21.130;200
Network_Latency;2019-02-01T20:17:41.129;200
Network_Latency;2019-02-01T20:18:01.148;200
Network_Latency;2019-02-01T20:18:21.136;200
Network_Latency;2019-02-01T20:18:41.140;200
Network_Latency;2019-02-01T20:19:01.147;200
Network_Latency;2019-02-01T20:19:21.169;200
Network_Latency;2019-02-01T20:19:41.149;200
Network_Latency;2019-02-01T20:20:02.285;200
Network_Latency;2019-02-01T20:20:21.150;200
Network_Latency;2019-02-01T20:20:41.152;200
Network_Latency;2019-02-01T20:21:01.159;200
Network_Latency;2019-02-01T20:21:21.158;200
Network_Latency;2019-02-01T20:21:41.187;200
Network_Latency;2019-02-01T20:22:01.168;200
Network_Latency;2019-02-01T20:22:21.171;200
Network_Latency;2019-02-01T20:22:41.205;200
Network_Latency;2019-02-01T20:23:01.188;200
Network_Latency;2019-02-01T20:23:21.177;200
Network_Latency;2019-02-01T20:23:41.219;200
Network_Latency;2019-02-01T20:24:01.184;200
Network_Latency;2019-02-01T20:24:21.198;200
Network_Latency;2019-02-01T20:24:41.226;200
Network_Latency;2019-02-01T20:25:02.369;200
Network_Latency;2019-02-01T20:25:21.209;200
Network_Latency;2019-02-01T20:25:41.246;200
Network_Latency;2019-02-01T20:26:01.259;200
Network_Latency;2019-02-01T20:26:21.198;200
Network_Latency;2019-02-01T20:26:41.319;200
Network_Latency;2019-02-01T20:27:01.258;200
Network_Latency;2019-02-01T20:27:21.207;200
Network_Latency;2019-02-01T20:27:41.452;200
Network_Latency;2019-02-01T20:28:01.213;200
Network_Latency;2019-02-01T20:28:21.217;200
Network_Latency;2019-02-01T20:28:41.333;200
Network_Latency;2019-02-01T20:29:01.221;200
Network_Latency;2019-02-01T20:29:21.224;200
Network_Latency;2019-02-01T20:29:41.750;200
Network_Latency;2019-02-01T20:30:08.451;200
Network_Latency;2019-02-01T20:30:27.417;200
Network_Latency;2019-02-01T20:30:47.406;200
Network_Latency;2019-02-01T20:31:07.412;200
Network_Latency;2019-02-01T20:31:27.446;100
Network_Latency;2019-02-01T20:31:47.415;100
Network_Latency;2019-02-01T20:32:07.418;100
Network_Latency;2019-02-01T20:32:27.421;100
Network_Latency;2019-02-01T20:32:47.426;100
Network_Latency;2019-02-01T20:33:07.456;100
Network_Latency;2019-02-01T20:33:27.431;100
Network_Latency;2019-02-01T20:33:47.436;100
Network_Latency;2019-02-01T20:34:07.436;100
Network_Latency;2019-02-01T20:34:27.439;100
Network_Latency;2019-02-01T20:34:47.476;100
Network_Latency;2019-02-01T20:35:08.696;100
Network_Latency;2019-02-01T20:35:27.446;100
Network_Latency;2019-02-01T20:35:47.448;100
Network_Latency;2019-02-01T20:36:07.452;100
Network_Latency;2019-02-01T20:36:27.467;100
Network_Latency;2019-02-01T20:36:47.465;100
Network_Latency;2019-02-01T20:37:07.460;100
Network_Latency;2019-02-01T20:37:27.462;100
Network_Latency;2019-02-01T20:37:47.466;100
Network_Latency;2019-02-01T20:38:07.470;100
Network_Latency;2019-02-01T20:38:27.496;100
Network_Latency;2019-02-01T20:38:47.476;100
Network_Latency;2019-02-01T20:39:07.476;100
Network_Latency;2019-02-01T20:39:27.526;100
Network_Latency;2019-02-01T20:39:47.483;100
Network_Latency;2019-02-01T20:40:08.601;100
Network_Latency;2019-02-01T20:40:27.489;100
Network_Latency;2019-02-01T20:40:47.516;100
Network_Latency;2019-02-01T20:41:07.495;100
Network_Latency;2019-02-01T20:41:27.516;100
Network_Latency;2019-02-01T20:41:47.523;100
Network_Latency;2019-02-01T20:42:07.515;100
Network_Latency;2019-02-01T20:42:27.507;100
Network_Latency;2019-02-01T20:42:47.508;100
Network_Latency;2019-02-01T20:43:07.512;100
Network_Latency;2019-02-01T20:43:27.548;100
Network_Latency;2019-02-01T20:43:47.528;100
Network_Latency;2019-02-01T20:44:07.521;100
Network_Latency;2019-02-01T20:44:27.523;100
Network_Latency;2019-02-01T20:44:47.526;100
Network_Latency;2019-02-01T20:45:13.616;100
Network_Latency;2019-02-01T20:45:32.432;100
Network_Latency;2019-02-01T20:45:52.428;100
Network_Latency;2019-02-01T20:46:12.428;100
Network_Latency;2019-02-01T20:46:32.436;100
Network_Latency;2019-02-01T20:46:52.437;100
Network_Latency;2019-02-01T20:47:12.444;100
Network_Latency;2019-02-01T20:47:32.443;100
Network_Latency;2019-02-01T20:47:52.447;100
Network_Latency;2019-02-01T20:48:12.448;100
Network_Latency;2019-02-01T20:48:32.457;100
Network_Latency;2019-02-01T20:48:52.459;100
Network_Latency;2019-02-01T20:49:12.461;100
Network_Latency;2019-02-01T20:49:32.465;100
Network_Latency;2019-02-01T20:49:52.483;100
Network_Latency;2019-02-01T20:50:13.514;100
Network_Latency;2019-02-01T20:50:32.473;100
Network_Latency;2019-02-01T20:50:52.476;100
Network_Latency;2019-02-01T20:51:12.481;100
Network_Latency;2019-02-01T20:51:32.482;100
Network_Latency;2019-02-01T20:51:52.483;100
Network_Latency;2019-02-01T20:52:12.486;100
Network_Latency;2019-02-01T20:52:32.498;100
Network_Latency;2019-02-01T20:52:52.498;100
Network_Latency;2019-02-01T20:53:12.500;100
Network_Latency;2019-02-01T20:53:32.502;100
Network_Latency;2019-02-01T20:53:52.505;100
Network_Latency;2019-02-01T20:54:12.508;100
Network_Latency;2019-02-01T20:54:32.512;100
Network_Latency;2019-02-01T20:54:52.514;100
Network_Latency;2019-02-01T20:55:13.603;100
Network_Latency;2019-02-01T20:55:32.518;100
Network_Latency;2019-02-01T20:55:52.522;100
Network_Latency;2019-02-01T20:56:12.526;100
Network_Latency;2019-02-01T20:56:32.536;100
Network_Latency;2019-02-01T20:56:52.531;100
Network_Latency;2019-02-01T20:57:12.536;100
Network_Latency;2019-02-01T20:57:32.537;100
Network_Latency;2019-02-01T20:57:52.547;100
Network_Latency;2019-02-01T20:58:12.549;100
Network_Latency;2019-02-01T20:58:32.548;100
Network_Latency;2019-02-01T20:58:52.551;100
Network_Latency;2019-02-01T20:59:12.557;100
Network_Latency;2019-02-01T20:59:32.557;100
Network_Latency;2019-02-01T20:59:52.618;100
Network_Latency;2019-02-01T21:00:19.285;100
Network_Latency;2019-02-01T21:00:38.196;100
Network_Latency;2019-02-01T21:00:58.207;100
Network_Latency;2019-02-01T21:01:18.190;100
Network_Latency;2019-02-01T21:01:38.206;100
Network_Latency;2019-02-01T21:01:58.195;100
Network_Latency;2019-02-01T21:02:18.199;100
Network_Latency;2019-02-01T21:02:38.202;100
Network_Latency;2019-02-01T21:02:58.205;100
Network_Latency;2019-02-01T21:03:18.206;100
Network_Latency;2019-02-01T21:03:38.211;100
Network_Latency;2019-02-01T21:03:58.236;100
Network_Latency;2019-02-01T21:04:18.224;100
Network_Latency;2019-02-01T21:04:38.220;100
Network_Latency;2019-02-01T21:04:58.226;100
Network_Latency;2019-02-01T21:05:19.725;100
Network_Latency;2019-02-01T21:05:38.252;100
Network_Latency;2019-02-01T21:05:58.237;100
Network_Latency;2019-02-01T21:06:18.234;100
Network_Latency;2019-02-01T21:06:38.238;100
Network_Latency;2019-02-01T21:06:58.246;100
Network_Latency;2019-02-01T21:07:18.247;100
Network_Latency;2019-02-01T21:07:38.248;100
Network_Latency;2019-02-01T21:07:58.252;100
Network_Latency;2019-02-01T21:08:18.257;100
Network_Latency;2019-02-01T21:08:38.262;100
Network_Latency;2019-02-01T21:08:58.266;100
Network_Latency;2019-02-01T21:09:18.267;100
Network_Latency;2019-02-01T21:09:38.285;100
Network_Latency;2019-02-01T21:09:58.353;100
Network_Latency;2019-02-01T21:10:19.457;100
Network_Latency;2019-02-01T21:10:38.278;100
Network_Latency;2019-02-01T21:10:58.543;100
Network_Latency;2019-02-01T21:11:18.286;100
Network_Latency;2019-02-01T21:11:38.287;100
Network_Latency;2019-02-01T21:11:58.504;100
Network_Latency;2019-02-01T21:12:18.296;100
Network_Latency;2019-02-01T21:12:38.293;100
Network_Latency;2019-02-01T21:12:58.795;100
Network_Latency;2019-02-01T21:13:18.299;100
Network_Latency;2019-02-01T21:13:38.301;100
Network_Latency;2019-02-01T21:13:59.003;100
Network_Latency;2019-02-01T21:14:18.307;100
Network_Latency;2019-02-01T21:14:38.309;100
Network_Latency;2019-02-01T21:14:59.187;100
Network_Latency;2019-02-01T21:15:24.403;100
Network_Latency;2019-02-01T21:15:43.270;100
